property_id,full_address,beds,baths,year_built,sq_ft_interior,sq_ft_lot,price,price_label,lat,long,img_url,zip_code
31823008,3616 STRAYHORN DR MESQUITE TX 75150,3,2.0,1956,1218,7623,249673,Redfin Estimate,32.8343662,-96.6537663,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=3616+Strayhorn+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=gUVEEfg5euKa68Va45__iOkVsv0='],75150
31823123,3551 LA PRADA DR MESQUITE TX 75150,3,1.0,1957,1176,7501,230151,Redfin Estimate,32.8330746,-96.651681,['https://ssl.cdn-redfin.com/photo/90/mbphoto/262/genMid.12010262_2.jpg'],75150
31822786,3649 LA PRADA DR MESQUITE TX 75150,3,1.5,1958,1108,7501,230599,Redfin Estimate,32.8308613,-96.6537694,['https://ssl.cdn-redfin.com/photo/90/mbphoto/390/genMid.10866390_2.jpg'],75150
31841465,3008 MILLER PL MESQUITE TX 75150,3,2.0,1983,1515,7403,286492,Redfin Estimate,32.8061619,-96.6437481,['https://ssl.cdn-redfin.com/photo/90/mbphoto/371/genMid.11481371_2.jpg'],75150
30756600,1053 CAVERN DR MESQUITE TX 75181,4,2.0,2005,2109,8172,328656,Redfin Estimate,32.7281728,-96.5893294,['https://ssl.cdn-redfin.com/photo/90/mbphoto/901/genMid.11304901_2.jpg'],75181
31804897,2519 WANDA DR MESQUITE TX 75149,3,1.0,1962,960,7558,222729,Redfin Estimate,32.7855725,-96.6349895,['https://ssl.cdn-redfin.com/photo/90/mbphoto/269/genMid.13063269_0.jpg'],75149
31895751,2761 WINDSWEPT LN MESQUITE TX 75181,4,2.5,1993,2509,8080,361810,Redfin Estimate,32.7318645,-96.5959624,['https://ssl.cdn-redfin.com/photo/90/mbphoto/027/genMid.14029027_0.jpg'],75181
31804877,2514 WANDA DR MESQUITE TX 75149,3,1.5,1961,1068,7200,275787,Redfin Estimate,32.7853751,-96.6345262,['https://ssl.cdn-redfin.com/photo/90/mbphoto/903/genMid.20305903_3.jpg'],75149
32208467,2809 CIELO CT MESQUITE TX 75181,4,2.5,2000,2883,12711,423113,Redfin Estimate,32.7407639,-96.5686425,['https://ssl.cdn-redfin.com/photo/90/mbphoto/113/genMid.14453113_2.jpg'],75181
32231749,2008 SAN SIMEON DR MESQUITE TX 75181,4,3.0,2000,2549,9980,375848,Redfin Estimate,32.7438134,-96.5720412,['https://ssl.cdn-redfin.com/photo/90/mbphoto/592/genMid.20124592_1.jpg'],75181
31810233,406 WELLINGTON DR MESQUITE TX 75149,3,2.0,1986,1872,5340,263140,Redfin Estimate,32.7458609,-96.5914702,['https://ssl.cdn-redfin.com/photo/90/mbphoto/050/genMid.12107050_1.jpg'],75149
31910348,4429 OLEANDER TRL MESQUITE TX 75150,3,2.0,1959,1225,9217,243093,Redfin Estimate,32.8231881,-96.64279,['https://ssl.cdn-redfin.com/photo/90/mbphoto/696/genMid.10243696_0.jpg'],75150
31910246,4528 SARAZEN DR MESQUITE TX 75150,3,1.5,1960,1508,7919,249566,Redfin Estimate,32.8263194,-96.6417643,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4528+Sarazen+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=0JkiJgChVZgQ5SecE6fPhisAyzc='],75150
31895884,1427 CREEKWOOD LN MESQUITE TX 75149,3,2.0,1978,1392,7244,279161,Redfin Estimate,32.747592,-96.5940341,['https://ssl.cdn-redfin.com/photo/90/mbphoto/184/genMid.14450184_0.jpg'],75149
31843587,1813 DEL OAK DR MESQUITE TX 75149,4,2.0,1959,1920,7501,272406,Redfin Estimate,32.7432792,-96.6160406,['https://ssl.cdn-redfin.com/photo/90/mbphoto/617/genMid.14067617_1.jpg'],75149
31836065,537 HORSE SHOE BEND  MESQUITE TX 75149,3,2.0,1986,1243,3994,257334,Redfin Estimate,32.7609235,-96.5808071,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=537+Horse+Shoe+Bnd%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=o4dCfoH07YqcfIwnFOdYeLmKdHM='],75149
31880177,911 E GRUBB DR MESQUITE TX 75149,4,2.5,1995,2893,9065,386966,Redfin Estimate,32.775102,-96.5834423,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=911+E+Grubb+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=8UnT-FRo2aWk2HvVM8TSrpF_n54='],75149
31880070,846 BIG THICKET TRL MESQUITE TX 75149,5,3.0,1996,3180,10106,466641,Redfin Estimate,32.7775749,-96.5839303,['https://ssl.cdn-redfin.com/photo/90/mbphoto/118/genMid.12057118_3.jpg'],75149
31839709,2533 NORTHVIEW DR MESQUITE TX 75150,3,1.5,1965,1239,7318,223745,Redfin Estimate,32.796668,-96.6391607,['https://ssl.cdn-redfin.com/photo/90/mbphoto/407/genMid.13255407_0.jpg'],75150
31871554,6009 TETON DR MESQUITE TX 75150,3,2.0,1982,1574,7318,292137,Redfin Estimate,32.8432556,-96.623691,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=6009+Teton+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=3T_10VWAsYtmUvaAgg714Nq2hoQ='],75150
31899877,3642 PALM DR MESQUITE TX 75150,3,1.0,1961,960,7802,191034,Redfin Estimate,32.7986812,-96.6515196,['https://ssl.cdn-redfin.com/photo/90/mbphoto/221/genMid.13469221_0.jpg'],75150
31906690,1707 CARNATION DR MESQUITE TX 75149,2,1.0,1957,788,8599,173757,Redfin Estimate,32.7573554,-96.6239902,['https://ssl.cdn-redfin.com/photo/90/mbphoto/811/genMid.11633811_6.jpg'],75149
31906716,814 LILAC LN MESQUITE TX 75149,2,1.0,1957,775,8607,191506,Redfin Estimate,32.759319,-96.6247978,['https://ssl.cdn-redfin.com/photo/90/mbphoto/642/genMid.14362642_0.jpg'],75149
31818661,1804 SANDCASTLE TRL MESQUITE TX 75149,3,2.0,1986,1243,7148,285876,Redfin Estimate,32.7582608,-96.5741055,['https://ssl.cdn-redfin.com/photo/90/mbphoto/005/genMid.11845005_4.jpg'],75149
30756246,4816 MONARCH DR MESQUITE TX 75181,3,2.5,2004,2858,8616,427410,Redfin Estimate,32.7187754,-96.5385208,['https://ssl.cdn-redfin.com/photo/90/mbphoto/543/genMid.14690543_1.jpg'],75181
31874286,924 VIA BARCELONA  MESQUITE TX 75150,4,4.0,2016,2648,8729,392565,Redfin Estimate,32.8228998,-96.6110246,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=924+Via+Barcelona%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=ujrvl3n6cdXZVJmbXAd36a-A7GM='],75150
31892279,2624 MONTICELLO DR MESQUITE TX 75149,4,2.5,1968,2093,9121,256544,Redfin Estimate,32.7805984,-96.6383626,['https://ssl.cdn-redfin.com/photo/90/mbphoto/037/genMid.14136037_3.jpg'],75149
31834583,3302 BITTER CREEK DR MESQUITE TX 75181,4,2.5,1995,1732,5576,280422,Redfin Estimate,32.7505987,-96.5477387,['https://ssl.cdn-redfin.com/photo/90/mbphoto/933/genMid.11631933_2.jpg'],75181
31834660,1706 ROSBURY CT MESQUITE TX 75181,4,2.5,1995,2636,7296,375967,Redfin Estimate,32.7477687,-96.5496982,['https://ssl.cdn-redfin.com/photo/90/mbphoto/053/genMid.13643053_1.jpg'],75181
31871548,6113 TETON DR MESQUITE TX 75150,3,2.0,1981,1452,13038,288779,Redfin Estimate,32.8446812,-96.6240495,['https://ssl.cdn-redfin.com/photo/90/mbphoto/672/genMid.13786672_0.jpg'],75150
31912992,2408 TRENTON DR MESQUITE TX 75150,3,2.0,1984,1486,7192,265171,Redfin Estimate,32.7976084,-96.6139121,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=2408+Trenton+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=mDCNxW5joELSYcuSxzOV6tc_jUY='],75150
31908346,825 COLCHESTER DR MESQUITE TX 75149,2,1.0,1984,1114,3960,211225,Redfin Estimate,32.773475,-96.606997,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=825+Colchester+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=DLSZW3w7wh7SI2-osOAZR1IjjtQ='],75149
31834246,1505 STILLMEADOW DR MESQUITE TX 75181,3,2.0,1990,1339,5994,269073,Redfin Estimate,32.7451466,-96.5443356,['https://ssl.cdn-redfin.com/photo/90/mbphoto/717/genMid.13168717_2.jpg'],75181
30756406,2841 FANTAIL DR MESQUITE TX 75181,4,3.5,2006,3259,9509,399596,Redfin Estimate,32.7181111,-96.5348321,['https://ssl.cdn-redfin.com/photo/90/mbphoto/949/genMid.13894949_C.jpg'],75181
31861133,6512 BROOK MEADOW DR MESQUITE TX 75150,4,2.5,1980,1930,7680,299582,Redfin Estimate,32.8482613,-96.6275084,['https://ssl.cdn-redfin.com/photo/90/mbphoto/731/genMid.10194731_0.jpg'],75150
31861201,1618 MEADOWGLEN LN MESQUITE TX 75150,3,2.5,1979,1774,7440,309788,Redfin Estimate,32.8463668,-96.6270958,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1618+Meadowglen+Ln%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=XYghG82KEo791tRcDi8RuAUqE_s='],75150
31911568,1305 DEVONSHIRE LN MESQUITE TX 75150,3,2.0,1981,1474,8734,323318,Redfin Estimate,32.8157638,-96.6157623,['https://ssl.cdn-redfin.com/photo/90/mbphoto/701/genMid.20293701_0.jpg'],75150
31894528,1533 ALLEN DR MESQUITE TX 75149,4,2.0,1999,1837,6408,311606,Redfin Estimate,32.7528734,-96.6205029,['https://ssl.cdn-redfin.com/photo/90/mbphoto/767/genMid.13593767_2.jpg'],75149
31894538,1336 MAPLE RIDGE DR MESQUITE TX 75149,3,2.0,2000,1571,7362,239924,Redfin Estimate,32.7514726,-96.6213323,['https://ssl.cdn-redfin.com/photo/90/mbphoto/979/genMid.10443979_0.jpg'],75149
31877923,1021 COCHRAN DR MESQUITE TX 75149,3,2.0,1998,1692,7139,302445,Redfin Estimate,32.7540741,-96.5727293,['https://ssl.cdn-redfin.com/photo/90/mbphoto/360/genMid.14325360_0.jpg'],75149
31888744,4718 SNOW DR MESQUITE TX 75150,3,2.0,1970,1942,5088,317353,Redfin Estimate,32.8322203,-96.6363636,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4718+Snow+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=CubzW5mnAmwewmzmSkdnxIXJyik='],75150
31906710,1713 ROSE LN MESQUITE TX 75149,2,1.0,1957,778,8181,179044,Redfin Estimate,32.7565507,-96.6243935,['https://ssl.cdn-redfin.com/photo/90/mbphoto/504/genMid.10938504_3.jpg'],75149
31899902,3600 FLAMINGO WAY  MESQUITE TX 75150,3,1.0,1961,1264,7532,257559,Redfin Estimate,32.7998825,-96.6520145,['https://ssl.cdn-redfin.com/photo/90/mbphoto/448/genMid.14501448_0.jpg'],75150
31899835,3920 EMERALD DR MESQUITE TX 75150,4,2.0,1962,1480,7196,249119,Redfin Estimate,32.8015539,-96.6562679,['https://ssl.cdn-redfin.com/photo/90/mbphoto/791/genMid.11316791_2.jpg'],75150
30757293,2853 INGRAM CIR MESQUITE TX 75181,4,2.5,2006,2349,7231,350453,Redfin Estimate,32.7257795,-96.5914152,['https://ssl.cdn-redfin.com/photo/90/mbphoto/359/genMid.10532359_0.jpg'],75181
31862264,405 BIRCHWOOD CIR MESQUITE TX 75149,3,1.5,1967,1031,7200,220052,Redfin Estimate,32.7632709,-96.5874583,['https://ssl.cdn-redfin.com/photo/90/mbphoto/518/genMid.11875518_2.jpg'],75149
31862665,1016 BIRCHWOOD DR MESQUITE TX 75149,3,2.0,1972,1337,10202,269790,Redfin Estimate,32.7639987,-96.5853628,['https://ssl.cdn-redfin.com/photo/90/mbphoto/468/genMid.20192468_0.jpg'],75149
31872361,501 PADDY ST MESQUITE TX 75149,3,1.0,1954,1716,7200,246418,Redfin Estimate,32.7622656,-96.589534,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=501+Paddy+St%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=bMYXK80EP0PtK9hXonYLRsMtr20='],75149
31910549,801 PECAN DR MESQUITE TX 75149,3,1.0,1951,1120,8002,208505,Redfin Estimate,32.761893,-96.6085626,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=801+Pecan+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=RI-AuTOxVuj8mi1C6vnwYEGqZmc='],75149
31849953,1539 HANCOCK DR MESQUITE TX 75149,3,2.5,1984,1468,4199,239973,Redfin Estimate,32.7868995,-96.6005099,['https://ssl.cdn-redfin.com/photo/90/mbphoto/755/genMid.14371755_0.jpg'],75149
31899762,2426 VIVA DR MESQUITE TX 75150,3,2.0,1965,1919,7327,239362,Redfin Estimate,32.7992039,-96.6467555,['https://ssl.cdn-redfin.com/photo/90/mbphoto/703/genMid.11189703_3.jpg'],75150
31901489,2210 ALOHA DR MESQUITE TX 75150,3,2.0,1966,1503,6991,264907,Redfin Estimate,32.797761,-96.648809,['https://ssl.cdn-redfin.com/photo/90/mbphoto/705/genMid.11689705_4.jpg'],75150
31839290,2321 NORTHVIEW DR MESQUITE TX 75150,4,2.0,1969,1813,7606,312776,Redfin Estimate,32.800807,-96.6356539,['https://ssl.cdn-redfin.com/photo/90/mbphoto/874/genMid.14166874_0.jpg'],75150
31852141,4819 PALOS VERDES DR MESQUITE TX 75150,2,2.0,1984,1288,3167,242678,Redfin Estimate,32.8305615,-96.6121138,['https://ssl.cdn-redfin.com/photo/90/mbphoto/226/genMid.20045226_0.jpg'],75150
31821659,3107 BERKSHIRE DR MESQUITE TX 75150,3,2.0,1976,1639,7797,305168,Redfin Estimate,32.8101291,-96.6467576,['https://ssl.cdn-redfin.com/photo/90/mbphoto/756/genMid.20112756_1.jpg'],75150
31896133,4511 JULIAN DR MESQUITE TX 75150,3,2.0,1997,2264,7937,352323,Redfin Estimate,32.8263687,-96.6014069,['https://ssl.cdn-redfin.com/photo/90/mbphoto/914/genMid.14066914_0.jpg'],75150
31885553,121 BRUNSWICK LN MESQUITE TX 75149,3,1.5,1961,936,7200,211061,Redfin Estimate,32.7669665,-96.6369493,['https://ssl.cdn-redfin.com/photo/90/mbphoto/024/genMid.11119024_2.jpg'],75149
31885559,312 ROLLINGWOOD DR MESQUITE TX 75149,2,1.0,1955,1213,10319,206178,Redfin Estimate,32.76466,-96.6381995,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=312+Rollingwood+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=kfSaU_2iDfnBAO9LA6Yqo2ATW5c='],75149
31908615,2120 VALLEY FALLS AVE MESQUITE TX 75181,5,2.5,1997,2874,7200,383569,Redfin Estimate,32.7355292,-96.5972387,['https://ssl.cdn-redfin.com/photo/90/mbphoto/294/genMid.13418294_0.jpg'],75181
177849837,4324 EVENING SUN DR MESQUITE TX 75181,4,2.0,2020,2056,6120,408264,Redfin Estimate,32.7219044,-96.5480039,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4324+Evening+Sun+Dr%2C+Mesquite%2C+TX+75181&size=665x441&source=outdoor&client=gme-redfin&signature=IY8tEmtM8kAxI-JS7Y_D1jtD_-U='],75181
177849868,3253 PARK RIDGE DR MESQUITE TX 75181,6,4.0,2021,4069,9627,589871,Redfin Estimate,32.7199467,-96.5531108,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=3253+Park+Ridge+Dr%2C+Mesquite%2C+TX+75181&size=665x441&source=outdoor&client=gme-redfin&signature=B5BB0I_UfPhu63_tWGsKOtEAH5w='],75181
31894362,1120 CEDARCREST DR MESQUITE TX 75149,3,2.0,1999,1320,6194,209718,Redfin Estimate,32.7537738,-96.6184944,['https://ssl.cdn-redfin.com/photo/90/mbphoto/649/genMid.11579649_3.jpg'],75149
31894523,1510 CEDARCREST CIR MESQUITE TX 75149,3,2.0,1999,1706,8111,306875,Redfin Estimate,32.7540772,-96.619326,['https://ssl.cdn-redfin.com/photo/90/mbphoto/031/genMid.20041031_0.jpg'],75149
31908459,2805 GOLDEN MEADOW AVE MESQUITE TX 75181,4,2.5,2000,3021,7501,333172,Redfin Estimate,32.7351939,-96.5990571,['https://ssl.cdn-redfin.com/photo/90/mbphoto/232/genMid.20123232_2.jpg'],75181
31826254,1301 RIVERCREST DR MESQUITE TX 75181,5,3.0,1993,3636,8072,393473,Redfin Estimate,32.7503563,-96.5637,['https://ssl.cdn-redfin.com/photo/90/mbphoto/590/genMid.10755590_2.jpg'],75181
31885537,204 BRUNSWICK LN MESQUITE TX 75149,3,1.0,1955,933,7200,226402,Redfin Estimate,32.7663354,-96.636651,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=204+Brunswick+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=TJ7aBHh28CHoS9EabHOFCRONGZg='],75149
31885564,305 BRUNSWICK LN MESQUITE TX 75149,3,1.0,1955,1315,7200,205667,Redfin Estimate,32.7652354,-96.6375277,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=305+Brunswick+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=z9KpglQoD-9viAoG9X04_yAQk-k='],75149
31841274,2441 LINDALE LN MESQUITE TX 75149,4,1.0,1970,1176,7802,212742,Redfin Estimate,32.7352958,-96.6160635,['https://ssl.cdn-redfin.com/photo/90/mbphoto/838/genMid.10576838_0.jpg'],75149
31841641,1404 MELANIE LN MESQUITE TX 75149,3,1.0,1969,1176,8699,173318,Redfin Estimate,32.7372194,-96.6171305,['https://ssl.cdn-redfin.com/photo/90/mbphoto/337/genMid.12034337_1.jpg'],75149
31843256,1420 RUSK DR MESQUITE TX 75149,3,1.5,1962,1046,7501,210458,Redfin Estimate,32.7397393,-96.6188732,['https://ssl.cdn-redfin.com/photo/90/mbphoto/400/genMid.14480400_1.jpg'],75149
31843309,2104 NAROBI PL MESQUITE TX 75149,2,1.0,1961,942,7501,221741,Redfin Estimate,32.7404366,-96.6199551,['https://ssl.cdn-redfin.com/photo/90/mbphoto/921/genMid.11600921_6.jpg'],75149
31843459,1318 ATHENS DR MESQUITE TX 75149,3,2.0,2018,1602,7501,335313,Redfin Estimate,32.7383628,-96.6175513,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1318+Athens+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=WWbygs1wvy5DA7ipx4Ib6tWnofE='],75149
31843464,1226 ATHENS DR MESQUITE TX 75149,4,1.0,1961,1392,7501,199686,Redfin Estimate,32.738206,-96.6165917,['https://ssl.cdn-redfin.com/photo/90/mbphoto/186/genMid.11143186_3.jpg'],75149
31843308,2108 NAROBI PL MESQUITE TX 75149,3,1.5,1961,1540,7501,235559,Redfin Estimate,32.7402632,-96.6199134,['https://ssl.cdn-redfin.com/photo/90/mbphoto/371/genMid.13769371_1.jpg'],75149
31833403,2721 HYACINTH DR MESQUITE TX 75181,3,2.0,1997,1777,6569,293372,Redfin Estimate,32.7393169,-96.5387709,['https://ssl.cdn-redfin.com/photo/90/mbphoto/884/genMid.10504884_0.jpg'],75181
31872218,4809 LAS LOMAS DR MESQUITE TX 75150,3,2.0,1983,1897,8189,306966,Redfin Estimate,32.8310091,-96.6036808,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=4809+Las+Lomas+Dr%2C+Mesquite%2C+TX+75150&size=665x441&source=outdoor&client=gme-redfin&signature=db18r5UwklUpx8qmf_gfHe--qXc='],75150
31885628,216 DARIEN DR MESQUITE TX 75149,3,1.0,1956,1251,8163,221457,Redfin Estimate,32.7656782,-96.6389472,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=216+Darien+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=ibY1UsbgypYJtkzHpm6bmKkqYWk='],75149
31843292,2220 AVIS ST MESQUITE TX 75149,3,1.5,1961,1384,7501,216576,Redfin Estimate,32.738384,-96.614751,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=2220+Avis+St%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=f7ey1ef0G14xmtVfX_xDVWRtyoI='],75149
31843252,1508 RUSK DR MESQUITE TX 75149,2,1.0,1961,957,7501,214736,Redfin Estimate,32.7398634,-96.6196655,['https://ssl.cdn-redfin.com/photo/90/mbphoto/946/genMid.14705946_1.jpg'],75149
31843231,1215 ATHENS DR MESQUITE TX 75149,3,1.0,1961,1076,8751,191573,Redfin Estimate,32.7385448,-96.6159598,['https://ssl.cdn-redfin.com/photo/90/mbphoto/892/genMid.13405892_0.jpg'],75149
145317872,3001 DAYBREAK TRL MESQUITE TX 75181,4,2.0,2017,2266,10232,377405,Redfin Estimate,32.7293498,-96.5450442,['https://ssl.cdn-redfin.com/photo/90/mbphoto/902/genMid.20024902_0.jpg'],75181
31886846,1740 HACKAMORE ST MESQUITE TX 75149,3,2.0,1988,1175,5920,241016,Redfin Estimate,32.776104,-96.571228,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1740+Hackamore+St%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=eRfy1m3cz-gQZo4582ksU6XXStQ='],75149
31889173,1427 WINDMILL LN MESQUITE TX 75149,3,2.5,1986,1736,4809,285844,Redfin Estimate,32.7786114,-96.5761491,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1427+Windmill+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=sD7MOl-UzfICCyOLSB_bLxNhyJM='],75149
28970600,1424 HACKAMORE ST MESQUITE TX 75149,2,2.0,1985,1136,5454,222227,Redfin Estimate,32.7772089,-96.5761074,['https://ssl.cdn-redfin.com/photo/90/mbphoto/120/genMid.11526120_3.jpg'],75149
31889050,1536 COPPER MEADOW DR MESQUITE TX 75149,3,2.5,1986,2139,5828,293311,Redfin Estimate,32.7756722,-96.5744392,['https://ssl.cdn-redfin.com/photo/90/mbphoto/074/genMid.13743074_1.jpg'],75149
31810121,435 WELLINGTON DR MESQUITE TX 75149,3,2.0,1986,1308,8355,289299,Redfin Estimate,32.7463016,-96.5902822,['https://ssl.cdn-redfin.com/photo/90/mbphoto/093/genMid.20097093_2.jpg'],75149
31906673,2105 SPRING MILLS RD MESQUITE TX 75181,4,2.5,1996,2869,7200,402174,Redfin Estimate,32.7370842,-96.5969551,['https://ssl.cdn-redfin.com/photo/90/mbphoto/488/genMid.13824488_0.jpg'],75181
31908655,2017 VALLEY FALLS AVE MESQUITE TX 75181,3,2.0,1991,1858,7200,307699,Redfin Estimate,32.7367771,-96.5984197,['https://ssl.cdn-redfin.com/photo/90/mbphoto/095/genMid.14274095_1.jpg'],75181
31824666,2733 BILOXI LN MESQUITE TX 75150,4,2.5,1974,2025,7349,364233,Redfin Estimate,32.8376863,-96.6416606,['https://ssl.cdn-redfin.com/photo/90/mbphoto/857/genMid.14678857_0.jpg'],75150
31818440,1500 PAULA LN MESQUITE TX 75149,3,2.0,1997,1807,8107,300542,Redfin Estimate,32.7497734,-96.6069353,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1500+Paula+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=NLETuzZMaf4batuMBLX7AGePHXc='],75149
31818255,1440 JESSICA LN MESQUITE TX 75149,3,2.0,1998,1452,5101,255598,Redfin Estimate,32.7500848,-96.61019,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=1440+Jessica+Ln%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=ncG9-kxOzXQ6DyyQGgPFiqxV9z4='],75149
31844841,917 GLENN CIR MESQUITE TX 75149,3,1.5,1970,1018,7802,212024,Redfin Estimate,32.7763361,-96.6043901,['https://ssl.cdn-redfin.com/photo/90/mbphoto/237/genMid.11675237_3.jpg'],75149
31844858,404 W GRUBB DR MESQUITE TX 75149,2,1.0,1960,1103,7196,205811,Redfin Estimate,32.7751884,-96.6028463,['https://maps.googleapis.com/maps/api/streetview?channel=mb-pdp-publicrecord&location=404+W+Grubb+Dr%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=LFnvKBpyugo0nLBghHm0L4mFbng='],75149
31844767,820 WILLOWBROOK DR MESQUITE TX 75149,3,2.0,1963,1566,7501,249682,Redfin Estimate,32.7767394,-96.6092303,['https://ssl.cdn-redfin.com/photo/90/mbphoto/602/genMid.11117602_2.jpg'],75149
31871300,1828 RIDGEVIEW PLAZA  MESQUITE TX 75149,2,2.0,1974,1344,2344,196415,Redfin Estimate,32.7906715,-96.6119916,['https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=1828+Ridgeview+Plz%2C+Mesquite%2C+TX+75149&size=665x441&source=outdoor&client=gme-redfin&signature=jTZz2mH5J44cJ7i616IgmK3dETs='],75149
